✨ Youngest vs. Oldest ✨ We'll guess your soul's age!,✨ Youngest vs. Oldest ✨ We'll guess your soul's age!,✨ 最年少vs最年長✨あなたの魂の年齢を推測します!,✨ الأصغر مقابل الأكبر ✨ سنخمن عمر روحك!,✨ Jüngster gegen Ältester ✨ Wir erraten das Alter deiner Seele!,✨ Más joven vs más viejo ✨ ¡Adivinaremos la edad de tu alma!,✨ Le plus jeune contre le plus ✨ Nous devinerons l'âge de votre âme!,✨ Mais jovem vs. Mais velho ✨ Vamos adivinhar a idade da sua alma!,✨ อายุน้อยที่สุดกับเก่าที่สุด✨เราจะเดาอายุจิตวิญญาณของคุณ!,✨  nhất so với già nhất ✨ Chúng tôi sẽ đoán tuổi của linh hồn bạn!,✨ 最年輕和最年長的✨我們來猜猜你的靈魂年齡！,,,,,,,,,
Your soul's comfort food.,Your soul's comfort food.,あなたの魂の慰めの食べ物。,طعام روحك المريح.,das Trostessen Ihrer Seele.,La comida reconfortante de tu alma.,La nourriture réconfortante de votre âme.,A comida de conforto da sua alma.,อาหารที่สะดวกสบายของจิตวิญญาณของคุณ,Thức ăn thoải mái cho tâm hồn bạn.,你靈魂的慰藉食物。,,,,,,,,,
Young at heart.,Young at heart.,心が若い。,الشباب في القلب.,Im Herzen jung.,Joven de corazón.,Jeune de cœur.,Jovem de coração.,หนุ่มที่หัวใจ, trung trong trái tim.,內心年輕。,,,,,,,,,
An old soul.,An old soul.,古い魂,روح قديمة.,Eine alte Seele.,Un alma vieja.,Une vieille âme.,Uma alma velha.,วิญญาณเก่า,Một tâm hồn già nua.,一個古老的靈魂。,,,,,,,,,
Perfectly in between.,Perfectly in between.,完璧にその間に。,تماما بينهما.,perfekt dazwischen.,Perfectamente en el medio.,Parfaitement entre les deux.,Perfeitamente no meio.,สมบูรณ์แบบในระหว่าง,Hoàn hảo ở giữa.,完全介於兩者之間。,,,,,,,,,
Wise but playful.,Wise but playful.,賢いけど遊び心がある。,حكيم لكن مرح.,"Klug, aber verspielt.",Sabio pero juguetón.,Sage mais ludique.,"Sábio, mas brincalhão.",ฉลาด แต่ขี้เล่น,Khôn ngoan nhưng vui tươi.,聰明但頑皮。,,,,,,,,,
Just really hungry.,Just really hungry.,本当にお腹が空いています。,فقط جائع حقا.,Ich bin nur sehr hungrig.,Realmente hambriento.,Juste vraiment faim.,Apenas com muita fome.,แค่หิวจริงๆ,Chỉ thực sự đói.,只是真的餓了。,,,,,,,,,
🍕 Build Your Dream Combo & We'll Guess Your Vibe!,🍕 Build Your Dream Combo & We'll Guess Your Vibe!,🍕 ドリームコンボを構築して、あなたの雰囲気を推測しましょう!,🍕 قم ببناء مجموعة أحلامك وسنخمن أجواءك!,🍕 Bauen Sie Ihre Dream Combo und wir erraten Ihre Stimmung!,🍕 ¡Construye Tu Combo De Sueños Y Adivinaremos Tu Vibra!,🍕 Construisez votre combo de rêve et nous devinerons votre ambiance!,🍕 Construa A Combinação Dos Seus Sonhos E Adivinharemos Sua Vibe!,🍕 สร้างคอมโบในฝันของคุณ & เราจะเดาบรรยากาศของคุณ!,🍕 Xây dựng combo ước mơ của bạn và chúng tôi sẽ đoán rung cảm của bạn!,🍕 建立你的夢想組合&我們將猜測你的氛圍！,,,,,,,,,
Your ultimate cheat day.,Your ultimate cheat day.,あなたの究極のチートデー。,يوم الغش النهائي الخاص بك.,Ihr ultimativer Cheat-Tag.,Tu último día de trampas.,Votre jour de triche ultime.,Seu último dia de trapaça.,วันโกงที่ดีที่สุดของคุณ,Ngày ăn gian cuối cùng của bạn.,你的終極作弊日。,,,,,,,,,
Savory and social.,Savory and social.,香ばしくて社交的。,لذيذ واجتماعي.,Herzhaft und gesellig.,Sabroso y social.,Savoureux et social.,Salgado e social.,เผ็ดและสังคม,Savory và xã hội.,美味又社交。,,,,,,,,,
Sweet and cozy.,Sweet and cozy.,甘くて居心地が良い。,حلو ومريح.,Süß und gemütlich.,Dulce y acogedor.,Doux et confortable.,Doce e aconchegante.,หวานและสบาย,Ngọt ngào và ấm cúng.,甜蜜和舒適。,,,,,,,,,
Cool and spontaneous.,Cool and spontaneous.,クールで自発的。,بارد وعفوي.,Cool und spontan.,Genial y espontáneo.,Cool et spontané.,Legal e espontâneo.,เย็นและเป็นธรรมชาติ, và tự phát.,很酷，很自然。,,,,,,,,,
Loves all the attention.,Loves all the attention.,すべての注意を愛しています。,يحب كل الاهتمام.,Liebt die ganze Aufmerksamkeit.,Ama toda la atención.,Aime toute l'attention.,Ama toda a atenção.,รักความสนใจทั้งหมด,Yêu tất cả sự chú ý.,喜歡所有的關注。,,,,,,,,,
Making bad decisions.,Making bad decisions.,悪い決断をする。,اتخاذ قرارات سيئة.,Schlechte Entscheidungen treffen.,Tomando malas decisiones.,Prendre de mauvaises décisions.,Tomando decisões erradas.,การตัดสินใจที่ไม่ดี,Đưa ra quyết định tồi.,做出錯誤的決定。,,,,,,,,,
🎀 What's Your Aesthetic Level?,🎀 What's Your Aesthetic Level?,🎀 あなたの美的レベルは?,🎀 ما هو مستواك الجمالي ؟,🎀 Was ist Ihr ästhetisches Niveau?,🎀 ¿Cuál Es Tu Nivel Estético?,🎀 Quel est votre niveau esthétique?,🎀 Qual É O Seu Nível Estético?,🎀 ระดับความงามของคุณคืออะไร?,🎀 Mức độ thẩm mỹ của bạn là gì?,🎀 你的審美水平是多少？,,,,,,,,,
Discover your true vibe.,Discover your true vibe.,あなたの本当のを発見してください。,اكتشف أجواءك الحقيقية.,Entdecken Sie Ihre wahre Atmosphäre.,Descubre tu verdadera vibra.,Découvrez votre vraie ambiance.,Descubra sua verdadeira vibração.,ค้นพบบรรยากาศที่แท้จริงของคุณ,Khám phá sự rung cảm thực sự của bạn.,發現你真正的氛圍。,,,,,,,,,
A subtle hint.,A subtle hint.,微妙なヒント。,تلميح خفي.,Ein subtiler Hinweis.,Una pista sutil.,Un indice subtil.,Uma dica sutil.,คำใบ้ที่ละเอียดอ่อน,Một gợi ý tinh tế.,一個微妙的暗示。,,,,,,,,,
Perfectly put together.,Perfectly put together.,完璧にまとめられています。,وضعت تماما معا.,perfekt zusammengestellt.,Perfectamente ensamblado.,Parfaitement assemblé.,Perfeitamente juntos.,ประกอบเข้าด้วยกันอย่างสมบูรณ์แบบ,Kết hợp hoàn hảo với nhau.,完美地放在一起。,,,,,,,,,
A total vibe.,A total vibe.,トータルな雰囲気。,أجواء كاملة.,eine totale Stimmung.,Una vibra total.,Une ambiance totale.,Uma vibração total.,บรรยากาศรวม,Một sự rung cảm hoàn toàn.,總的氛圍。,,,,,,,,,
Bold and balanced.,Bold and balanced.,大胆かつバランスの取れた。,جريئة ومتوازنة.,Kühn und ausgewogen.,Audaz y equilibrado.,Audacieux et équilibré.,Ousado e equilibrado.,กล้าหาญและสมดุล,Táo bạo và cân bằng.,大膽而平衡。,,,,,,,,,
A beautiful mess.,A beautiful mess.,美しい混乱。,فوضى جميلة.,Ein schönes Durcheinander.,Un hermoso desastre.,Un beau gâchis.,Uma bela bagunça.,ระเบียบที่สวยงาม,Một mớ hỗn độn đẹp đẽ.,一個美麗的混亂。,,,,,,,,,
🏝️ Villa or Palace? 👑 Your choice reveals your inner royalty!,🏝️ Villa or Palace? 👑 Your choice reveals your inner royalty!,🏝️ ヴィラまたは宮殿?👑あなたの選択はあなたの内なる王族を明らかにします!,🏝️ فيلا أم قصر ؟ 👑 اختيارك يكشف عن الملوك الداخليين!,🏝️ Villa oder Palast? 👑 Deine Wahl offenbart dein inneres Königtum!,🏝️ ¿Villa o Palacio? 👑 ¡Tu elección revela tu realeza interior!,🏝️ Villa ou palais? 👑 Votre choix révèle votre royauté intérieure!,🏝️ Vila ou Palácio? 👑 Sua escolha revela sua realeza interior!,🏝️ วิลล่าหรือวัง?👑ทางเลือกของคุณเผยให้เห็นราชวงศ์ภายในของคุณ!,🏝️ Biệt thự hay Cung điện? 👑 Sự lựa chọn của bạn tiết lộ hoàng gia bên trong của bạn!,🏝️ 別墅還是宮殿？👑你的選擇揭示了你內心的皇室！,,,,,,,,,
Discover your dream lifestyle.,Discover your dream lifestyle.,あなたの夢のライフスタイルを発見してください。,اكتشف أسلوب حياتك الذي تحلم به.,Entdecken Sie Ihren Traumlebensstil.,Descubre el estilo de vida de tus sueños.,Découvrez votre style de vie de rêve.,Descubra o estilo de vida dos seus sonhos.,ค้นพบไลฟ์สไตล์ในฝันของคุณ,Khám phá lối sống mơ ước của bạn.,發現你夢想的生活方式。,,,,,,,,,
Modern and chic.,Modern and chic.,モダンでシック。,حديث وأنيق.,Modern und schick.,Moderno y elegante.,Moderne et chic.,Moderno e chique.,ทันสมัยและเก๋ไก๋,Hiện đại và sang trọng.,現代而別緻。,,,,,,,,,
Classic and elegant.,Classic and elegant.,クラシックでエレガント。,كلاسيكي وأنيق.,Klassisch und elegant.,Clásico y elegante.,Classique et élégant.,Clássico e elegante.,คลาสสิกและสง่างาม,Cổ điển và thanh lịch.,經典而優雅。,,,,,,,,,
Loves all things luxury.,Loves all things luxury.,すべての贅沢品が大好きです。,يحب كل الأشياء الفاخرة.,"Liebt alles, was mit Luxus zu tun hat.",Ama todas las cosas de lujo.,Aime tout ce qui est luxe.,Ama todas as coisas de luxo.,รักทุกสิ่งที่หหรา,Yêu tất cả những thứ sang trọng.,熱愛一切奢華的事物。,,,,,,,,,
Born for the spotlight.,Born for the spotlight.,スポットライトのために生まれた。,ولد من أجل الأضواء.,Geboren für das Rampenlicht.,Nacido para ser el centro de atención.,Né pour les projecteurs.,Nascido para os holofotes.,เกิดมาเพื่อสปอตไลท์,Sinh ra để được chú ý.,爲聚光燈而生。,,,,,,,,,
Just want a day off.,Just want a day off.,休みが欲しいだけです。,فقط أريد يوم عطلة.,Ich will nur einen freien Tag.,Solo quiero un día libre.,Je veux juste un jour de congé.,Só quero um dia de folga.,แค่ต้องการวันหยุด,Chỉ muốn một ngày nghỉ.,只是想休息一天。,,,,,,,,,
🥀 This quiz knows your inner Lana Del Rey song...,🥀 This quiz knows your inner Lana Del Rey song...,🥀 このクイズはあなたの内なるラナ・デル・レイの歌を知っています。。。,🥀 يعرف هذا الاختبار أغنية Lana Del Rey الداخلية الخاصة بك...,🥀 Dieses Quiz kennt deinen inneren Lana Del Rey-Song...,🥀 Este cuestionario conoce tu canción interior de Lana Del Rey...,🥀 Ce quiz connaît votre chanson intérieure de Lana Del Rey,🥀 Este quiz conhece sua música interior de Lana Del Rey...,🥀 แบบทดสอบนี้้จักเพลง Lana Del Rey ภายในของคุณ..,🥀 Câu đố này biết bài hát Lana Del Rey bên trong của bạn...,🥀 這個測驗知道你內心的拉娜·德爾·雷的歌…,,,,,,,,,
Decoding your inner monologue.,Decoding your inner monologue.,あなたの内なる独白を解読する。,فك شفرة المونولوج الداخلي الخاص بك.,Entschlüsselung Ihres inneren Monologs.,Decodiando tu monólogo interior.,Décoder votre monologue intérieur.,Decodificando seu monólogo interior.,ถอดรหัสบทพูดคนเดียวภายในของคุณ,Giải mã độc thoại nội tâm của bạn.,解碼你內心的獨白。,,,,,,,,,
Beautifully melancholic.,Beautifully melancholic.,美しくメランコリック。,حزين بشكل جميل.,Wunderschön melancholisch.,Bellamente melancólico.,Magnifiquement mélancolique.,Lindamente melancólico.,ความเศร้าโศกอย่างสวยงาม,Đẹp u sầu.,美麗的憂鬱。,,,,,,,,,
Old Hollywood glamour.,Old Hollywood glamour.,オールド・ハリウッド・グラマー,بريق هوليوود القديم.,Alter Hollywood-Glamour.,Viejo glamour de Hollywood.,Le glamour du vieux Hollywood.,Velho glamour de Hollywood.,ความเย้ายวนใจฮอลลีวูดเก่า,Sự  cũ của Hollywood.,舊好萊塢魅力。,,,,,,,,,
